FORMULA	FIXEDMASS
C10HF17O3S	523.9374946
C10H8F15O5P	523.9869833
C11H5F17O4	523.9916384
C14H13F13O4S	524.0326968
C13H12F18N	524.0676838
C13H12F13NO4S	525.0279457
C13H12F13NO4S	525.0279457
C13H12F13NO4S	525.0279457
C9BrF17O	525.8861065
C10H4BrF17	525.922492
C9H2F16O5S	525.9367457
C9H2F16O7	525.9545039
C11HF19O2	525.9673155
C10H3F17O5	525.9709029
C12H5F19O	526.003701
C12H8F18S	526.0059292
C15H7F17O	526.0225446
C15H7F17O	526.0225446
C27H37F7O2	526.268178
C10H6F17NO2S	526.9847792
C13H14F13NO4S	527.0435958
C10H2F13IS	527.8714359
C10H2F13IS	527.8714359
C9HClF16O5	527.9257023
C9HClF16O5	527.9257023
C9HF17O4S	527.9324093
C9HF17O4S	527.9324093
C10H5F17O3S	527.9687948
C10H6F17O3P	527.9783104
C10H6F17O3P	527.9783104
C11H3F19O2	527.9829655
C11H3F19O2	527.9829655
C11H3F19O2	527.9829655
C11H3F19O2	527.9829655
C12H13F13N2O4S	528.0388448
C14H11F11N2O7	528.0390611
C13H17F13N2O3S	528.0752303
C13H17F13N2O3S	528.0752303
C27H39F7O2	528.283828
C27H39F7O2	528.283828
C13H26F5N2O8S3	529.0765963
C13H18F13N2O3S	529.0825067
C13H18F13N2O3S	529.0825067
C15H22F9N2O6S	529.1049378
C9H3F17O4S	529.9480593
C10HF19O3	529.9622301
C10HF19O3	529.9622301
C12H12F13I	529.9776152
C12H12F13I	529.9776152
C11H5F19S	529.9808573
C17H9F15O2	530.0363028
C19H11F13N2O	530.0663798
C16H15F17	530.0902302
C8ClF16O4S	530.8950337
C18H9F7INO2	530.9566241
C13H22F7N2O8S2	531.0700316
C8HClF16O4S	531.9028587
C8HF17O5S	531.9273239
C10ClF19O	531.9334285
C9H2F18O3S	531.9437229
C9H2F18O3S	531.9437229
C11H10F13IO	531.9568798
C11H4F20O	531.9942791
C14H9F13N2O3S	532.01263
C14H9F17O2	532.0331093
C14H9F17O2	532.0331093
C14H14F16NO2	532.0763566
C16H17F17	532.1058803
C14H12F17NO	533.0647437
C9HClF18O3	533.9326795
C9HClF18O3	533.9326795
C9HClF18O3	533.9326795
C9HF19O2S	533.9393865
C12H3F17O4	533.9759883
C12H13F15N2O2S	534.045822
C14H11F17O2	534.0487593
C14H11F17O2	534.0487593
C19H15F13N2O	534.09768
C11H8F15NO4S	534.993452
C12H6F17NO3	535.0076228
C12H6F17NO3	535.0076228
C12H12F15NO3S	535.0298375
C14H16F17N2	535.1036547
C15H22F11N2O4S	535.111915
C12H5F17O4	535.9916384
C12H5F17O4	535.9916384
C13H6F18O2	536.0080374
C12H12F15O4P	536.0233688
C14H13F17O2	536.0644094
C13H21F9N2O6S2	536.0697324
C13H22F9N2O6S2	537.0770088
C16H22F13N2OS	537.1239776
C10H6F15I	537.9274715
C10H6F15I	537.9274715
C10F22	537.9648708
C10F22	537.9648708
C10F22	537.9648708
C10F22	537.9648708
C12HF19O2	537.9673155
C12H4F18O3	537.9873019
C12H7F17O2S	537.9895302
C12H7F17O4	538.0072884
C12H7F17O4	538.0072884
C12H7F17O4	538.0072884
C13H11F17OS	538.0259157
C14H19F11NO4S2	538.0579855
C14H14F18N	538.0833338
C19H25F15	538.1716741
C11H6F17NO2S	538.9847792
C11H6F17NO4	539.0025374
C14H8F15NO2S	539.0036228
C15H6F17NO	539.0177936
C14H14F13NO4S	539.0435958
C14H14F13NO4S	539.0435958
C14H14F13NO4S	539.0435958
C16H10F17N	539.0541791
C14H22F11N2O5S	539.1068296
C9H4F15IO	539.906736
C11H2F18O4	539.9665665
C12H3F19O2	539.9829655
C15H5F17O2	540.0018091
C16H21F13O5	540.1181
C23H23F7N2O3S	540.1317611
C9H3F16I	541.9023996
C11HF19O3	541.9622301
C12H2F20O	541.9786291
C11H7F17O3S	541.9844448
C12H5F19O2	541.9986156
C14H7F13N4O4	542.0259716
C14H7F17N2O	542.0286926
C22H31F13	542.2218179
C12H8F19NO	543.0302501
C13H14F13NO5S	543.0385104
C13H16F13N2O4S	543.0617713
C22H18F13N	543.1231664
C9HF17O5S	543.9273239
C13H4ClF15O2S	543.9381013
C10H2F18O3S	543.9437229
C10H2F18O5	543.9614811
C10H5F17O4S	543.9637094
C10H5F17O4S	543.9637094
C10H6F17O4P	543.973225
C12H7F19O2	544.0142656
C16H16F16O2	544.0894813
C22H33F13	544.2374679
C11H9F13INO	544.9521288
C15H12F17NO	545.0647437
C13H18F13N2O4S	545.0774213
C8F17I	545.8773277
C8F17I	545.8773277
C8H2F16O5S2	545.9088167
C10HClF18O3	545.9326795
C10H4ClF17O2S	545.9349078
C11H8F13IO2	545.9361444
C10HF19O4	545.9571447
C11H2F20O2	545.9735437
C11H2F20O2	545.9735437
C12H3F21	545.9899427
C13H9F15O4S	545.9982031
C15H11F13N2O5	546.0460383
C15H11F17O2	546.0487593
C17H19F17	546.1215303
C14H10F17NO2	547.0440083
C9BrF19	547.8879983
C9H2F18O4S	547.9386375
C11HF21O	547.9692073
C10H3F19O4	547.9727948
C12H10F14O4S2	547.9796959
C13H5F17O4	547.9916384
C12H5F21	548.0055928
C14H9F17O3	548.0280239
C14H13F17N2O	548.0756428
C25H17F9N2O2	548.1146318
C25H17F9N2O2	548.1146318
C25H17F9N2O2	548.1146318
C9H2F19NO2S	548.9502855
C13H14F15NO3S	549.0454876
C13H16F15N2O2S	549.0687485
C17H22F13N2O3	549.1417358
C9HClF18O4	549.9275942
C9HF19O3S	549.9343011
C9H2F19O3P	549.9438167
C11F22	549.9648708
C12HF19N2O	549.9785488
C11H3F21O	549.9848573
C13H7F17O4	550.0072884
C12H13F15N2O3S	550.0407366
C14H13F17NO2	550.0669348
C16H16F18	550.0964585
C10H11F13NO6PS	550.9837116
C13H10F17NOS	551.0211647
C13H10F17NO3	551.0389229
C13H10F17NO3	551.0389229
C12H14F15N2O3S	551.048013
C14H18F11N2O6S	551.0704441
C14H14F17NO2	551.0753084
C14H24F9N2O6S2	551.0926589
C9F20O2S	551.9299646
C13H9F17O2S	552.0051803
C12H6F18N2O2	552.0141854
C13H9F17O4	552.0229385
C13H9F17O4	552.0229385
C13H9F17O4	552.0229385
C14H13F17O3	552.0593
C17H22BrF13	552.0697297
C16H8F17NO	553.0334436
C15H16F13NO4S	553.0592459
C17H12F17N	553.0698291
C15H22F11NO6S	553.0992188
C16H22F13N2O2S	553.1188922
C6F12I2	553.7897846
C10H6F15IO	553.9223861
C10H6F15IO	553.9223861
C12H8BrF17	553.9537921
C13H5F19O2	553.9986156
C15H9F15O3S	554.0032884
C16H7F17O2	554.0174592
C16H7F17O2	554.0174592
C16H7F17O2	554.0174592
C13H8F18O3	554.0186021
C15H7F17N2O	554.0286926
C17H11F17O	554.0538447
C25H41F7O5	554.284222
C12H4F19NS	554.9761063
C12H7F18NOS	554.9960928
C12H10F17NO2S	555.0160793
C22H32F7NO7	555.2066999
C12H6F18O2S	555.9801084
C12H10F17O3P	556.0096106
C14H17F13N2O4S	556.0701449
C14H17F13N2O4S	556.0701449
C10H4F17NO4S	556.9589583
C11H8F17NO3S	556.9953439
C15H5F18NO	557.0083717
C15H5F18NO	557.0083717
C15H5F18NO	557.0083717
C15H8F17NO2	557.0283582
C13H20F11N2O5S2	557.0632506
C14H18F13N2O4S	557.0774
C14H18F13N2O4S	557.0774213
C15H16F15N2O3	557.0915921
C7HF19O3S2	557.9063721
C11HF19O4	557.9571447
C12H2F20O2	557.9735437
C12H5F19O3	557.9935302
C14H16F13I	558.0089154
C13H6F20O	558.0099292
C17H9F15N2O2	558.0424508
C18H15F13O3S	558.0534322
C15H17F15N2O3	558.0999657
C18H19F17	558.1215303
C23H35F13	558.253118
C14H18F13NO5S	559.0698105
C9H2F17I	559.8929778
C10H2F18O4S	559.9386375
C13H7F15O5S	559.9774676
C12H4F20O2	559.9891938
C18H21F17	560.1371804
C13H10F15NO4S	561.0091021
C13H26F5N2O10S3	561.0664256
C15H28F7N2O8S2	561.1169818
C8ClF16I	561.8477772
C14H4BrF13S2	561.8730211
C10HF19O3S	561.9343011
C10HF19O3S	561.9343011
C10HF19O5	561.9520593
C11H2F20O3	561.9684583
C12H3F21O	561.9848573
C14H7F17O4	562.0072884
C13H7F21	562.0212428
C15H11F13N2O6	562.0409529
C15H11F17O3	562.043674
C10H4F19NO2S	562.9659355
C13H12F15NO4S	563.0247522
C13H12F15NO4S	563.0247522
C14H10F17NO3	563.0389229
C14H18F15N2O2S	563.0843985
C10H3F19O3S	563.9499511
C11HF21O2	563.9641219
C11HF21O2	563.9641219
C12H2F22	563.9805209
C12H5F21O	564.0005074
C15H10F18O2	564.0393375
C15H15F17NO2	564.0825849
C25H17ClF8N2O2	564.0850812
C25H17ClF8N2O2	564.0850812
C13H8F17NO4	565.0181875
C13H14F15NO4S	565.0404022
C14H22F9N2O7S2	565.0719234
C14H14F17N2O2	565.0778338
C15H20F11N2O6S	565.0860942
C9HClF18O3S	565.9047505
C9H2ClF18O3P	565.9142662
C9HF19O4S	565.9292157
C12H10F15I	565.9587716
C11F22O	565.9597855
C11F22O	565.9597855
C13H7F17O3S	565.9844448
C12H4F22	565.996171
C17H7F17O2	566.0174592
C14H11F17O2S	566.0208303
C25H16F10N2O2	566.10521
C25H16F10N2O2	566.10521
C18H20F14O4	566.1138042
C20H19F13N2O2	566.1238947
C13H10F17NO2S	567.0160793
C14H24F9N2O7S2	567.0875735
C16H5F17O3	567.9967238
C16H5F17O3	567.9967238
C13H6F18O4	567.9978666
C13H9F17O3S	568.0000949
C15H5F17N2O2	568.0079571
C12H9F17N2O2S	568.0113283
C14H7F19O2	568.0142656
C14H7F19O2	568.0142656
C14H7F19O2	568.0142656
C13H13F17O3Si	568.0362505
C11H4BrF12NO3S2	568.8624357
C11H4BrF12NO3S2	568.8624357
C12H8F17NO3S	568.9953439
C16H8F17NO2	569.0283582
C10F22O2	569.9547001
C10F22O2	569.9547001
C15H10F15O4P	570.0077187
C17H11F17O2	570.0487593
C16H11F13N4O4	570.0572717
C15H13F19O	570.0663012
C10H8F15NO5S2	570.9604377
C11H6F17NO4S	570.9746084
C15H6F17NO3	571.0076228
C12H10F17NO3S	571.0109939
C14H22F11N2O5S2	571.0789006
C15H20F13N2O4S	571.0930714
C15H20F13N2O4S	571.0930714
C16H18F15N2O3	571.1072
C9HF21O2S	571.9361929
C12H3F19O4	571.9727948
C15H5F17O4	571.9916384
C14H5F17N2O3	572.0028718
C16H9F17OS	572.0102656
C24H37F13	572.268768
C13H4F17N3O3	572.9981207
C13H4F21N	573.0008417
C13H20F11N2O6S2	573.0581652
C15H22F13N2O4S	573.1087215
C15H22F13N2O4S	573.1087215
C19H28F11N2O3S	573.1639506
C10H4F17I	573.9086279
C14H4BrF17	573.922492
C14H4BrF17	573.922492
C11HF19O3S	573.9343011
C13F22	573.9648708
C11H8F17O5P	573.9837897
C13H6F20O2	574.0048438
C14H12F20N	574.0644902
C19H23F17	574.1528305
C14H12F15NO4S	575.0247522
C14H12F15NO4S	575.0247522
C17H14F13NO4S	575.0435958
C17H18F17NO	575.1116939
C10H2F18O5S	575.9335521
C10H2F18O7	575.9513104
C12HF21O2	575.9641219
C11H3F19O5	575.9677094
C13H5F21O	576.0005074
C14H9F21	576.0368929
C20H10F14N2O2	576.0518726
C11H6F19NO2S	576.9815856
C9HF18I	577.883556
C10HClF18O5	577.9225088
C10HClF18O5	577.9225088
C10HF19O4S	577.9292157
C10HF19O4S	577.9292157
C11H5F19O3S	577.9656012
C12H3F21O2	577.979772
C12H3F21O2	577.979772
C12H3F21O2	577.979772
C13H13F15N2O4S	578.0356512
C15H11F17O4	578.0385886
C16H17F17NO2	578.0982349
C16H19F17N2O	578.122593
C18H20F18	578.1277586
C14H26F7N2O8S3	579.0734028
C14H18F15N2O3S	579.0793132
C16H22F11N2O6S	579.1017443
C10H4Cl3F17Si	579.8876394
C9H2F18O4S2	579.9107085
C10F20O5	579.9426375
C10H3F19O4S	579.9448658
C11HF21O3	579.9590365
C12H5F21S	579.9776638
C15H13F17O4	580.0542386
C25H17Cl2F7N2O2	580.0555307
C17H21F13N2O3S	580.1065304
C26H18F10N2O2	580.12086
C8HF18NO4S2	580.9059575
C15H13F18NO2	581.0658866
C14H22F9N2O8S2	581.0668381
C17H22F13N2O3S	581.1138068
C20H26F15NO	581.1774878
C8H2Br3F13	581.7499032
C8F18O5S2	581.8899731
C8F18O5S2	581.8899731
C9HClF18O4S	581.8996652
C9HF19O5S	581.9241303
C10H2F20O3S	581.9405293
C10H2F20O3S	581.9405293
C16H10BrF15O	581.9675503
C17H7F17O3	582.0123738
C15H9F19O2	582.0299157
C18H11F17O2	582.0487593
C15H14F18NO2	582.0731631
C25H16ClF9N2O2	582.0756594
C25H16ClF9N2O2	582.0756594
C16H19F13N2O4S	582.0857949
C13H10F17NO3S	583.0109939
C29H25F7NO2P	583.1511132
C10HClF20O3	583.929486
C10HF21O2S	583.9361929
C13H9F17O4S	583.9950095
C15H5F17N2O3	584.0028718
C17H9F17O3	584.0280239
C14H14F17O3P	584.0409107
C13H13F17N2O2S	584.0426284
C13H13F17N2O2S	584.0426284
C15H11F19O2	584.0455658
C18H13F17O2	584.0644094
C15H14F18O3	584.0655523
C23H17F13N2O	584.11333
C18H25F13O6	584.1444
C12F21N3	584.9756896
C12F21N3	584.9756896
C12H8F17NO4S	584.9902585
C13H12F17NO3S	585.026644
C13H12F17NO3S	585.026644
C15H14F19NO	585.0772002
C15H16F19N2	585.1004611
C16H22F13N2O4S	585.1087
C16H22F13N2O4S	585.1087
C16H22F13N2O4S	585.1087215
C14F22	585.9648708
C13H3F21N2	585.9960907
C13H3F21N2	585.9960907
C14H6F20O2	586.0048438
C16H7F17O4	586.0072884
C16H20F13I	586.0402155
C14H21F11N2O6S2	586.0665388
C20H23F17	586.1528305
C25H39F13	586.2844181
C16H4F19NO	586.9989499
C12H10F17NO4S	587.0059085
C15H18F13NO4S2	587.0469669
C14H22F11N2O6S2	587.0738153
C11H6F17I	587.9242779
C11H6F17I	587.9242779
C11F24	587.9616773
C13HF21O2	587.9641219
C12H10F17O3PS	587.9816816
C13H4F20O3	587.9841084
C15H14F20N	588.0801403
C19H21F17O	588.132095
C20H25F17	588.1684805
C15H8F17NO2S	589.0004292
C12H4F21N3	589.0069897
C15H8F17NO4	589.0181875
C15H14F15NO4S	589.0404022
C15H14F15NO4S	589.0404022
C15H22F13N2O5S	589.1036361
C8Br2F16O2	589.800955
C12H2F20O4	589.9633729
C12H9F18O4P	589.9951034
C15H11F21	590.052543
C21H12F14N2O2	590.0675227
C19H23F17O	590.1477451
C14H6F17NO3S	590.9796938
C19H6F9N3O9	590.9960328
C15H10F17NO4	591.0338375
C25H17ClF7N3O4	591.0795812
C10H3F18I	591.8992061
C12HF21O3	591.9590365
C12H7F19O3S	591.9812513
C13H5F21O2	591.995422
C20H9F14NO4	593.0308028
C14H16F15N2O4S	593.0585777
C14H18F14NO6P	593.064819
C25H16F9N3O4	593.09971
C10HF19O5S	593.9241303
C11H2F20O3S	593.9405293
C11H2F20O5	593.9582876
C11H5F19O4S	593.9605158
C11H6F19O4P	593.9700315
C11H6F19O4P	593.9700315
C14H14F15I	593.9900717
C17H19F13N2O4S	594.0857949
C23H33F15	594.2342744
C20H14F13NO5	595.0664394
C14H18F15N2O4S	595.0742278
C9BrF19O3	595.8727421
C9F19I	595.8741342
C9F19I	595.8741342
C11HClF20O3	595.929486
C11H4ClF19O2S	595.9317142
C12H2ClF21O	595.945885
C11HF21O4	595.9539511
C12H2F22O2	595.9703501
C13H3F23	595.9867492
C14H9F17O4S	595.9950095
C16H17F17O4	596.0855
C16H19F17NOS	596.0910414
C26H18ClF9N2O2	596.0913095
C26H18ClF9N2O2	596.0913095
C18H19F19	596.1183368
C13H8F17NO4S	596.9902585
C14H12F17NO3S	597.026644
C17H26F11NO7S	597.1254336
C10BrF21	597.8848047
C10H2F20O4S	597.9354439
C11F22O3	597.9496147
C11F22O3	597.9496147
C15H9F19OS	598.0070721
C15H9F19O3	598.0248303
C14H15F17N2O2S	598.0582785
C15H13F19N2O	598.0724492
C16H19F13N2O5S	598.0807096
C10H2F21NO2S	598.9470919
C12H13F15NO5PS	599.0012534
C13H10F17NO4S	599.0059085
C13H10F17NO4S	599.0059085
C13H10F17NO4S	599.0059085
C14H14F17NO3S	599.042294
C14H16F17N2O2S	599.0655549
C17H24F13N2O4S	599.1244
C18H22F15N2O3	599.1385423
C10HClF20O4	599.9244006
C10HF21O3S	599.9311075
C10H2F21O3P	599.9406232
C12F24	599.9616773
C12H3F23O	599.9816638
C15H8F20O2	600.0204939
C13H13F17N2O3S	600.037543
C17H22F13I	600.0558656
C26H41F13	600.3000682
C11H11F15NO6PS	600.980518
C13H14F17N2O3S	601.0448195
C15H18F13N2O6S	601.0672506
C15H24F11N2O6S2	601.0894653
C10F22O2S	601.9267711
C10HF22O2P	601.9362867
C12H8F17I	601.939928
C12H8F17I	601.939928
C10F22O4	601.9445293
C16H8BrF17	601.9537921
C16H8BrF17	601.9537921
C13H12F17O3PS	601.9973316
C25H14F12N2O2	602.0863663
C16H16F20N	602.0957903
C21H27F17	602.1841306
C15H6F17NO3S	602.9796938
C15H18F13NO5S2	603.0418815
C16H16F15NO4S	603.0560523
C16H16F15NO4S	603.0560523
C16H22F13NO6S	603.0960253
C10H3Br2F17	603.833004
C11H6F17IO	603.9191926
C15H5F17O4S	603.9637094
C15H5F17O4S	603.9637094
C15F20N2O	603.969127
C14H5F21O2	603.995422
C16H13F21	604.068193
C13H4F21NS	604.9729127
C13H7F20NOS	604.9928992
C13H6F20O2S	605.9769148
C14H19F13N2O5S2	606.0527806
C15H17F15N2O4S	606.0669513
C17H21F15O6	606.1098617
C11H4F19NO4S	606.9557648
C16H5F20NO	607.0051782
C14H20F13N2O5S2	607.060057
C15H18F15N2O4S	607.0742278
C16H16F17N2O3	607.0883985
C17H18F17NO3	607.1015232
C26H18F9N3O4	607.11536
C10F19I	607.8741342
C8HF21O3S2	607.9031785
C12HF21O4	607.9539511
C13H2F22O2	607.9703501
C13H5F21O3	607.9903366
C15H16F15I	608.0057218
C14H9F21O2	608.0267
C16H17F17N2O3	608.0967721
C18H18F18O2	608.1019378
C15H18F15NO5S	609.066617
C25H16ClF8N3O4	609.0701594
C10H8F12I2	609.8523849
C11H2F20O4S	609.9354439
C12F22O3	609.9496147
C14H7F17O5S	609.9742741
C13H4F22O2	609.9860002
C16H12F18O4	610.0448168
C14H10F17NO4S	611.0059085
C14H10F17NO4S	611.0059085
C15H14F17NO3S	611.042294
C14H26F7N2O10S3	611.063232
C16H28F9N2O8S2	611.1137883
C9F19IO	611.8690488
C11HF21O3S	611.9311075
C11HF21O3S	611.9311075
C12H2F22O3	611.9652648
C12H6F21O2P	611.9770087
C17H5F17O5	611.986553
C17H5F17O5	611.986553
C16H11F19O3	612.0404804
C16H18F17O3P	612.0722108
C15H17F17N2O2S	612.0739285
C16H19F17NO2S	612.085956
C11H4F21NO2S	612.962742
C14H12F17NO4S	613.0215586
C14H12F17NO4S	613.0215586
C15H18F17N2O2S	613.081205
C11H3F21O3S	613.9467576
C12HF23O2	613.9609283
C13H5F23O	613.9973138
C13H5F23O	613.9973138
C18H24F13I	614.0715156
C16H15F19NO2	614.0793913
C22H27F17	614.1841306
C16H4F19N3O	615.0050979
C14H14F17NO4S	615.0372087
C14H14F17NO4S	615.0372087
C21H10F17NO	615.0490937
C15H22F11N2O7S2	615.0687299
C15H14F19N2O2	615.0746403
C16H20F13N2O6S	615.0829006
C10HClF20O3S	615.901557
C10H2ClF20O3P	615.9110726
C10HF21O4S	615.9260221
C14H7F19O3S	615.9812513
C17H18F20N	616.1114404
C17H25F13N2O5S	616.1276598
C22H29F17	616.1997807
C15H24F11N2O7S2	617.0843799
C10F22O5	617.9394439
C11HF23O3	617.955843
C16H8F17O4P	617.9888751
C15H7F21O2	618.0110721
C15H7F21O2	618.0110721
C17H11F17O3S	618.015745
C17H15F21	618.0838431
C15H18F13NO6S2	619.0367962
C12HF25	619.9679055
C18H11F19O2	620.0455658
C16H15F21N	620.0863685
C11H8F17NO5S2	620.9572441
C11H8F17NO5S2	620.9572441
C12H6F19NO4S	620.9714149
C15H22F13N2O5S2	621.0757071
C16H20F15N2O4S	621.0898778
C17H18F17N2O3	621.1040486
C15H4ClF17O3S	621.9298224
C10HF23O2S	621.9329993
C13H3F21O4	621.9696012
C19H11F17N2O2	622.0549073
C16H12F22	622.0587712
C17H19F17N2OS	622.094664
C30H37F7N2O4	622.2641552
C19H10F17NO3	623.0389229
C16H14F17NO3S	623.042294
C16H14F17NO3S	623.042294
C14H20F13N2O6S2	623.0549716
C16H22F15N2O4S	623.1055279
C16H22F15N2O4S	623.1055279
C20H28F13N2O3S	623.160757
C11H4F19I	623.9054343
C11H4F19I	623.9054343
C12HF21O3S	623.9311075
C14F24	623.9616773
C12H8F19O5P	623.9805962
C12H8F19O5P	623.9805962
C16H13F17O4S	624.0263096
C15H13F17N2O3S	624.037543
C15H12F22N	624.0612966
C15H12F17NO4S	625.0215586
C15H12F17NO4S	625.0215586
C15H12F17NO4S	625.0215586
C16H16F17NO3S	625.0579441
C12H4BrF21	625.9161048
C10H4F18O6S2	625.9161878
C11H2F20O5S	625.9303586
C13HF23O2	625.9609283
C14H5F23O	625.9973138
C14H8F22S	625.9995421
C12H6F21NO2S	626.9783921
C12H6F21NO2S	626.9783921
C15H14F17NO4S	627.0372087
C11HClF20O5	627.9193152
C11HClF20O5	627.9193152
C11HClF20O5	627.9193152
C11HF21O4S	627.9260221
C11HF21O4S	627.9260221
C12H5F21O3S	627.9624076
C12H6F21O3P	627.9719233
C12H6F21O3P	627.9719233
C13H3F23O2	627.9765784
C13H3F23O2	627.9765784
C13H3F23O2	627.9765784
C14H13F17N2O4S	628.0324576
C17H19F19N2O	628.1193994
C20H29F13O7	628.1706
C26H37F13O2	628.2585973
C15H16F17NO4S	629.0528587
C15H26F9N2O8S3	629.0702092
C15H18F17N2O3S	629.0761196
C15H18F17N2O3S	629.0761196
C17H22F13N2O6S	629.0985507
C11H3F21O4S	629.9416722
C12HF23O3	629.955843
C14H12F17I	629.9712281
C13H5F23S	629.9744702
C18H19F9O12S	630.045351
C23H31F17	630.2154307
C10ClF20O4S	630.8886466
C15H22F11N2O8S2	631.0636445
C21H26F17NO	631.1742942
C10HClF20O4S	631.8964716
C10HF21O5S	631.9209368
C11H2F22O3S	631.9373358
C12F24O2	631.9515065
C16H9F17N2O3S	632.0062429
C16H9F21O2	632.0267221
C16H14F20NO2	632.0699695
C18H17F21	632.0994932
C15H16F19N2OS	633.0674467
C10ClF21O3S	633.8921352
C15H4BrF17O3	633.9072358
C11HClF22O3	633.9262924
C11HF23O2S	633.9329993
C14H13F19N2O2S	634.0394348
C13H8F19NO4S	634.9870649
C16H16F21N2	635.0972676
C17H22F15N2O4S	635.1055279
C15H21F13N2O6S2	636.0633453
C15H22F13N2O6S2	637.0706217
C18H22F17N2OS	637.1175905
C12F26	637.9584837
C12F26	637.9584837
C14HF23O2	637.9609283
C14H4F22O3	637.9809148
C14H7F21O2S	637.9831431
C18H20BrF17	638.0476925
C19H11F17N2O3	638.049822
C16H19F15NO4S2	638.0515984
C16H14F22N	638.0769467
C19H23F17O4	638.132489
C21H25F19	638.165287
C24H33F15O2	638.2241036
C16H14F17NO4S	639.0372087
C16H14F17NO4S	639.0372087
C16H14F17NO4S	639.0372087
C16H14F17NO4S	639.0372087
C16H14F17NO4S	639.0372087
C16H22F15N2O5S	639.1004425
C11H4F19IO	639.9003489
C13H2F22O4	639.9601794
C13H2F22O4	639.9601794
C16H13F17O7	640.0389825
C18H21F17O5	640.1118
C19H30F11NO8S	641.1516483
C13HF23O3	641.955843
C13H7F21O3S	641.9780577
C14H5F23O2	641.9922285
C14H5F23O2	641.9922285
C24H31F17	642.2154307
C15H14F17NO5S	643.0321233
C15H16F17N2O4S	643.0553842
C11HClF20O6	643.9142298
C11HF21O5S	643.9209368
C12H2F22O3S	643.9373358
C14H10F17IO	643.9504927
C12H5F21O4S	643.9573223
C12H5F21O4S	643.9573223
C12H6F21O4P	643.9668379
C12H6F21O4P	643.9668379
C24H33F17	644.2310808
C13H9F17INO	644.9457416
C15H18F17N2O4S	645.0710342
C10F21I	645.8709406
C12HClF22O3	645.9262924
C12H4ClF21O2S	645.9285207
C15F22O3	645.9496147
C12HF23O4	645.9507576
C13H2F24O2	645.9671566
C14H3F25	645.9835556
C14H3F25	645.9835556
C15H9F19O4S	645.9918159
C19H19F21	646.1151432
C23H27F13O6	646.1600054
C18H26F13NO7S	647.12224
C31H36F7N3O4	647.2594042
C11H2F22O4S	647.9322504
C12H3F23O4	647.9664076
C14H5F25	647.9992057
C16H13F21N2O	648.0692557
C11H2F23NO2S	648.9438984
C13H13F17NO5PS	648.9980599
C15H16F19N2O2S	649.0623614
C19H22F17N2O3	649.1353487
C11HClF22O4	649.921207
C11HF23O3S	649.927914
C11H2F23O3P	649.9374296
C13F26	649.9584837
C16H13F21NO2	650.0605477
C18H16F22	650.0900714
C26H21F15O2	650.1302032
C32H41F7N2O4	650.2954553
C12H11F17NO6PS	650.9773244
C15H10F21NOS	651.0147776
C14H14F19N2O3S	651.0416259
C16H18F15N2O6S	651.064057
C16H24F13N2O6S2	651.0863
C16H24F13N2O6S2	651.0863
C19H24F17N2O3	651.151
C15H9F21O2S	651.9987931
C16H13F21O3	652.0529
C19H22BrF17	652.0633425
C17H16F17NO4S	653.0528587
C17H16F17NO4S	653.0528587
C17H16F17NO4S	653.0528587
C17H22F15NO6S	653.0928317
C18H22F17N2O2S	653.1125051
C8F16I2	653.7833975
C12H6F19IO	653.915999
C16H5F19O4S	653.9605158
C14H4F23NS	654.9697192
C14H7F22NOS	654.9897057
C16H21F15NO5PS	655.0638537
C14H6F22O2S	655.9737213
C14H10F21O3P	656.0032234
C16H17F17N2O4S	656.0637578
C16H17F17N2O4S	656.0637578
C12H4F21NO4S	656.9525712
C19H12F17NO5	657.0444022
C15H20F15N2O5S2	657.0568635
C16H18F17N2O4S	657.071
C16H18F17N2O4S	657.0710342
C17H16F19N2O3	657.085205
C9HF23O3S2	657.899985
C12F22O6	657.9343586
C13HF23O4	657.9507576
C14H2F24O2	657.9671566
C14H5F23O3	657.9871431
C16H16F17I	658.0025283
C17H16F18O2S2	658.0304297
C17H17F19N2O3	658.0935786
C25H35F17	658.2467309
C19H14F17NO5	659.0600523
C16H18F17NO5S	659.0634234
C12H2F22O4S	659.9322504
C15H7F19O5S	659.9710805
C14H4F24O2	659.9828066
C20H21F21	660.1307933
C12H2F23NO4	660.9616566
C15H26F9N2O10S3	661.0600384
C17H28F11N2O8S2	661.1105947
C12HF23O3S	661.927914
C12HF23O3S	661.927914
C12HF23O5	661.9456722
C14F26	661.9584837
C14F26	661.9584837
C14F26	661.9584837
C14F26	661.9584837
C14F26	661.9584837
C14F26	661.9584837
C14F26	661.9584837
C14F26	661.9584837
C14F26	661.9584837
C14F26	661.9584837
C14F26	661.9584837
C13H2F24O3	661.9620712
C12H4F23NO2S	662.9595484
C15H12F19NO4S	663.018365
C15H12F19NO4S	663.018365
C16H18F19N2O2S	663.0780114
C12F24O4	663.9413358
C12H3F23O3S	663.943564
C13HF25O2	663.9577348
C13HF25O2	663.9577348
C18HF21O3	663.9590365
C14H2F26	663.9741338
C14H2F26	663.9741338
C19H11Cl2F17O2	663.9864647
C19H11Cl2F17O2	663.9864647
C14H5F25O	663.9941203
C19H24F15I	664.0683221
C17H15F21NO2	664.0761978
C13H13F17NO6PS	664.9929745
C16H22F13N2O7S2	665.0655363
C16H14F21N2O2	665.0714467
